id,age,workclass_id,education_level_id,education_num,marital_status_id,occupation_id,race_id,sex_id,capital_gain,capital_loss,hours_week,country_id,workclass,education_level,marital_status,occupation,race,sex,country,over_50k
38124,45,5,8,12,1,11,5,1,0,0,43,40,Private,Assoc-acdm,Divorced,Prof-specialty,White,Female,United-States,0
43148,45,2,9,11,5,2,5,2,0,0,48,40,Federal-gov,Assoc-voc,Never-married,Adm-clerical,White,Male,United-States,0
26859,66,5,10,13,3,11,5,2,0,0,99,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
38139,37,2,12,9,1,7,5,2,0,0,40,40,Federal-gov,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,0
35800,29,7,12,9,3,6,5,2,0,0,40,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
3057,59,5,12,9,3,13,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
14502,22,5,12,9,5,13,5,1,0,0,35,40,Private,HS-grad,Never-married,Sales,White,Female,United-States,0
9831,18,5,1,6,5,15,5,2,0,0,56,40,Private,10th,Never-married,Transport-moving,White,Male,United-States,0
4801,29,5,3,8,3,15,5,2,0,0,40,27,Private,12th,Married-civ-spouse,Transport-moving,White,Male,Mexico,0
43559,32,5,10,13,3,5,5,1,0,1902,44,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,1
20221,37,5,12,9,1,8,3,1,0,0,40,40,Private,HS-grad,Divorced,Machine-op-inspct,Black,Female,United-States,0
6219,30,7,16,10,5,4,5,2,0,0,45,40,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,0
15152,27,2,8,12,3,2,5,2,4064,0,40,9,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,El-Salvador,0
36857,33,5,16,10,5,5,5,1,0,0,40,40,Private,Some-college,Never-married,Exec-managerial,White,Female,United-States,0
11160,33,1,16,10,3,1,5,1,0,0,50,40,?,Some-college,Married-civ-spouse,?,White,Female,United-States,0
47201,28,5,12,9,1,2,5,1,0,0,40,40,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
2769,24,5,12,9,1,13,5,1,0,0,38,40,Private,HS-grad,Divorced,Sales,White,Female,United-States,0
26100,18,5,2,7,5,2,5,1,0,0,15,40,Private,11th,Never-married,Adm-clerical,White,Female,United-States,0
37845,21,5,9,11,5,5,5,2,0,0,40,27,Private,Assoc-voc,Never-married,Exec-managerial,White,Male,Mexico,0
34976,49,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,0
24068,38,6,15,15,3,11,5,2,99999,0,50,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
47085,31,5,1,6,3,2,5,1,0,0,40,40,Private,10th,Married-civ-spouse,Adm-clerical,White,Female,United-States,0
28001,30,5,12,9,6,6,5,1,0,0,14,40,Private,HS-grad,Separated,Farming-fishing,White,Female,United-States,0
36744,22,5,12,9,4,9,3,1,0,0,35,34,Private,HS-grad,Married-spouse-absent,Other-service,Black,Female,Puerto-Rico,0
5388,24,5,12,9,3,2,5,1,0,0,40,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,0
20128,35,5,12,9,5,13,5,2,4787,0,40,40,Private,HS-grad,Never-married,Sales,White,Male,United-States,1
7517,29,2,10,13,5,11,5,2,0,0,48,40,Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,0
25288,51,5,15,15,5,11,5,1,0,2559,50,40,Private,Prof-school,Never-married,Prof-specialty,White,Female,United-States,1
31740,36,1,12,9,6,1,5,1,0,0,30,40,?,HS-grad,Separated,?,White,Female,United-States,0
17972,34,5,12,9,1,13,5,2,0,1669,45,40,Private,HS-grad,Divorced,Sales,White,Male,United-States,0
42481,31,5,10,13,3,5,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
21189,46,5,15,15,3,11,5,2,99999,0,50,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
17419,35,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,0
34370,32,7,15,15,3,11,2,2,15024,0,40,31,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Philippines,1
2148,58,5,12,9,3,8,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
44445,44,5,16,10,3,4,3,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Craft-repair,Black,Male,United-States,0
40449,28,5,12,9,5,7,3,2,0,0,40,40,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,United-States,0
48053,39,5,16,10,1,13,5,2,4650,0,40,40,Private,Some-college,Divorced,Sales,White,Male,United-States,0
14224,42,5,12,9,1,8,3,1,0,0,40,40,Private,HS-grad,Divorced,Machine-op-inspct,Black,Female,United-States,0
19956,19,5,12,9,5,13,5,2,0,0,20,40,Private,HS-grad,Never-married,Sales,White,Male,United-States,0
30165,42,5,9,11,1,11,5,1,0,0,40,40,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,United-States,0
17680,31,5,8,12,1,2,5,1,0,0,35,32,Private,Assoc-acdm,Divorced,Adm-clerical,White,Female,Poland,0
3346,45,5,2,7,5,8,3,1,0,0,40,40,Private,11th,Never-married,Machine-op-inspct,Black,Female,United-States,0
28761,33,6,10,13,5,11,5,2,0,0,45,40,Self-emp-inc,Bachelors,Never-married,Prof-specialty,White,Male,United-States,0
23300,23,5,9,11,5,2,5,1,0,0,36,40,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,0
38191,59,5,1,6,3,7,5,2,0,0,40,40,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
26330,29,5,12,9,5,9,5,2,0,0,32,40,Private,HS-grad,Never-married,Other-service,White,Male,United-States,0
42374,26,5,16,10,1,4,5,2,0,0,40,40,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,0
34933,41,5,12,9,3,8,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
30894,18,5,16,10,5,7,5,2,0,0,9,40,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,0
22630,47,5,12,9,1,14,5,1,0,0,36,40,Private,HS-grad,Divorced,Tech-support,White,Female,United-States,0
18272,45,6,12,9,3,13,5,2,0,0,40,40,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
40589,21,1,16,10,5,1,5,2,0,0,40,40,?,Some-college,Never-married,?,White,Male,United-States,0
41762,51,5,12,9,3,7,5,2,0,1902,42,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,1
14700,43,5,12,9,3,5,5,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
26556,22,5,12,9,5,9,5,1,0,0,36,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
38309,40,6,13,14,3,11,3,2,0,0,55,39,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Black,Male,Trinadad&Tobago,0
5240,52,7,16,10,5,11,5,1,0,0,35,40,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,White,Female,United-States,0
23898,50,3,16,10,3,4,5,2,7688,0,40,40,Local-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
366,28,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
6216,23,5,12,9,5,13,5,2,0,0,40,40,Private,HS-grad,Never-married,Sales,White,Male,United-States,0
22762,39,5,10,13,3,4,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,1
42810,36,1,12,9,1,1,5,1,0,0,40,40,?,HS-grad,Divorced,?,White,Female,United-States,0
22318,40,5,15,15,3,11,2,2,99999,0,40,1,Private,Prof-school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,?,1
30658,43,5,13,14,7,5,5,2,4934,0,40,40,Private,Masters,Widowed,Exec-managerial,White,Male,United-States,1
23259,31,6,12,9,3,5,5,2,0,0,50,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
46922,36,7,16,10,3,4,5,2,0,0,60,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,0
23202,24,5,10,13,5,5,5,2,0,0,45,40,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,0
12597,28,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
31231,39,5,1,6,3,4,5,2,0,2051,40,40,Private,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,0
39708,52,5,10,13,3,11,5,2,0,0,50,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
29830,50,5,9,11,1,11,5,1,0,0,40,40,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,United-States,1
45955,54,5,12,9,1,2,5,1,0,0,40,40,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
11556,29,5,10,13,5,13,5,2,0,0,50,40,Private,Bachelors,Never-married,Sales,White,Male,United-States,1
33049,27,5,8,12,5,9,5,2,0,0,30,40,Private,Assoc-acdm,Never-married,Other-service,White,Male,United-States,0
18315,57,5,3,8,3,15,3,2,7688,0,40,40,Private,12th,Married-civ-spouse,Transport-moving,Black,Male,United-States,1
13676,55,7,8,12,3,5,5,2,0,0,55,40,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
20627,27,8,10,13,5,11,5,1,4101,0,40,40,State-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
26054,35,5,12,9,1,15,5,2,0,0,40,40,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,0
9328,22,5,9,11,5,4,5,2,0,0,30,40,Private,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,0
3351,25,5,12,9,4,6,4,2,0,0,40,27,Private,HS-grad,Married-spouse-absent,Farming-fishing,Other,Male,Mexico,0
46346,42,5,16,10,3,4,3,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Craft-repair,Black,Male,United-States,1
6579,51,5,2,7,6,9,3,1,0,0,40,24,Private,11th,Separated,Other-service,Black,Female,Jamaica,0
16586,44,5,10,13,3,11,5,2,0,1848,40,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
28755,17,5,2,7,5,7,5,2,0,0,16,40,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,0
21237,39,5,7,5,3,7,5,2,0,0,43,27,Private,9th,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,0
46659,29,5,16,10,3,13,5,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,1
26424,22,5,12,9,3,6,5,2,0,0,45,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
34830,37,5,12,9,3,7,5,2,0,2002,40,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
8894,52,5,1,6,3,9,5,1,0,0,35,40,Private,10th,Married-civ-spouse,Other-service,White,Female,United-States,0
4341,28,5,16,10,4,2,5,1,0,0,40,40,Private,Some-college,Married-spouse-absent,Adm-clerical,White,Female,United-States,0
24831,49,3,10,13,3,11,5,2,0,0,50,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
46773,35,5,12,9,3,4,5,2,0,0,45,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
27299,36,8,12,9,1,2,3,1,0,0,40,40,State-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,0
39121,40,5,13,14,3,13,5,2,0,0,40,40,Private,Masters,Married-civ-spouse,Sales,White,Male,United-States,0
26494,51,5,16,10,3,2,5,2,7298,0,40,40,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
13419,46,5,9,11,3,14,5,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,United-States,0
23827,28,5,10,13,5,11,5,1,0,0,15,40,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
7729,36,7,16,10,3,5,5,2,0,0,52,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
21404,35,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
12246,27,5,10,13,5,11,5,2,0,0,60,40,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,0
6303,33,5,16,10,3,8,5,2,0,0,39,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
28125,33,7,10,13,5,15,5,2,0,0,40,1,Self-emp-not-inc,Bachelors,Never-married,Transport-moving,White,Male,?,0
3208,23,1,10,13,5,1,4,2,0,0,40,40,?,Bachelors,Never-married,?,Other,Male,United-States,0
20362,26,6,12,9,5,13,5,2,0,0,50,40,Self-emp-inc,HS-grad,Never-married,Sales,White,Male,United-States,0
2606,31,5,12,9,3,9,4,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Other-service,Other,Male,United-States,0
27714,45,5,5,3,5,8,5,1,0,0,35,40,Private,5th-6th,Never-married,Machine-op-inspct,White,Female,United-States,0
29988,49,5,12,9,1,4,5,2,0,0,50,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
26457,36,5,12,9,1,4,5,2,0,0,30,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
8198,23,5,12,9,3,13,5,1,0,0,40,40,Private,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,0
41711,31,7,12,9,3,4,5,2,0,0,50,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
46154,56,5,12,9,1,12,5,2,4101,0,38,40,Private,HS-grad,Divorced,Protective-serv,White,Male,United-States,0
8255,39,5,12,9,7,2,5,1,0,0,40,40,Private,HS-grad,Widowed,Adm-clerical,White,Female,United-States,0
27429,55,7,10,13,3,5,5,2,0,0,40,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
33064,36,3,16,10,3,14,5,2,0,0,40,40,Local-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,0
14178,19,5,3,8,5,7,1,2,0,0,20,40,Private,12th,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,United-States,0
13256,65,5,7,5,7,13,5,1,0,0,40,40,Private,9th,Widowed,Sales,White,Female,United-States,0
34576,28,5,7,5,5,15,5,2,6849,0,35,40,Private,9th,Never-married,Transport-moving,White,Male,United-States,0
22987,20,5,16,10,5,5,5,1,0,0,20,40,Private,Some-college,Never-married,Exec-managerial,White,Female,United-States,0
20510,37,5,4,2,4,6,5,2,0,0,77,27,Private,1st-4th,Married-spouse-absent,Farming-fishing,White,Male,Mexico,0
28265,51,7,15,15,3,11,4,2,99999,0,70,20,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Other,Male,India,1
7956,45,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
15079,31,5,10,13,5,14,5,2,0,0,40,40,Private,Bachelors,Never-married,Tech-support,White,Male,United-States,0
27159,21,5,16,10,5,2,5,1,0,0,45,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
7232,30,5,16,10,1,13,5,2,0,0,40,40,Private,Some-college,Divorced,Sales,White,Male,United-States,0
39379,35,5,8,12,1,14,5,1,0,0,40,40,Private,Assoc-acdm,Divorced,Tech-support,White,Female,United-States,0
14276,29,6,12,9,3,5,5,2,0,0,45,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
46208,32,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
3900,20,5,12,9,5,4,3,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,Black,Male,United-States,0
23992,62,5,9,11,1,9,5,2,0,0,40,40,Private,Assoc-voc,Divorced,Other-service,White,Male,United-States,0
48222,53,5,16,10,7,13,5,1,0,0,40,40,Private,Some-college,Widowed,Sales,White,Female,United-States,0
42272,21,5,16,10,5,7,5,2,0,0,40,40,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,0
29124,29,5,16,10,3,12,5,2,7688,0,54,40,Private,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,1
44619,22,8,10,13,5,11,5,1,0,0,20,40,State-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
13833,53,5,12,9,3,4,5,2,0,0,40,34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,Puerto-Rico,0
6821,17,5,1,6,5,9,5,2,0,0,20,40,Private,10th,Never-married,Other-service,White,Male,United-States,0
8836,35,5,16,10,5,11,3,1,0,0,40,40,Private,Some-college,Never-married,Prof-specialty,Black,Female,United-States,0
42258,20,5,16,10,5,13,5,1,0,0,35,40,Private,Some-college,Never-married,Sales,White,Female,United-States,0
16992,37,3,10,13,3,11,5,1,0,0,50,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
20965,49,3,13,14,3,5,5,2,0,0,40,40,Local-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
15392,22,5,12,9,5,2,5,1,0,0,55,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
15263,47,2,10,13,3,4,5,2,0,1740,40,40,Federal-gov,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,0
42441,34,2,8,12,5,14,2,1,0,0,60,40,Federal-gov,Assoc-acdm,Never-married,Tech-support,Asian-Pac-Islander,Female,United-States,1
22171,35,8,12,9,3,12,3,2,0,0,40,40,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Black,Male,United-States,0
20069,24,1,7,5,5,1,5,2,0,0,40,40,?,9th,Never-married,?,White,Male,United-States,0
26180,21,5,12,9,6,9,5,1,0,0,40,40,Private,HS-grad,Separated,Other-service,White,Female,United-States,0
2527,41,3,12,9,1,11,2,1,0,0,40,40,Local-gov,HS-grad,Divorced,Prof-specialty,Asian-Pac-Islander,Female,United-States,0
31930,43,7,12,9,3,6,5,2,0,0,30,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
21792,40,5,12,9,3,13,5,2,0,0,60,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
39467,40,5,7,5,5,4,3,2,0,0,40,40,Private,9th,Never-married,Craft-repair,Black,Male,United-States,0
4242,34,5,8,12,5,11,5,2,0,0,40,40,Private,Assoc-acdm,Never-married,Prof-specialty,White,Male,United-States,0
5753,33,5,7,5,3,8,5,2,0,0,50,40,Private,9th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
31676,36,5,16,10,1,2,5,1,0,0,40,40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,0
34708,46,5,12,9,6,13,5,1,0,0,36,40,Private,HS-grad,Separated,Sales,White,Female,United-States,0
46617,60,8,11,16,3,11,5,2,0,0,50,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
4762,32,2,10,13,3,11,5,2,0,0,40,40,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
35360,37,5,12,9,3,5,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
15310,67,1,12,9,7,1,5,1,0,0,8,40,?,HS-grad,Widowed,?,White,Female,United-States,0
9483,52,5,2,7,3,9,5,2,0,0,40,40,Private,11th,Married-civ-spouse,Other-service,White,Male,United-States,0
19721,41,5,12,9,6,8,5,1,0,0,44,6,Private,HS-grad,Separated,Machine-op-inspct,White,Female,Cuba,0
46961,32,5,12,9,1,2,5,1,0,0,68,40,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
3971,44,8,10,13,5,2,5,2,0,0,40,40,State-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,0
5900,23,5,16,10,3,4,5,2,0,0,40,9,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,El-Salvador,0
20416,41,5,8,12,1,5,3,1,0,0,40,24,Private,Assoc-acdm,Divorced,Exec-managerial,Black,Female,Jamaica,0
48643,35,5,10,13,5,5,5,1,0,0,55,40,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,0
42349,39,5,10,13,3,13,5,2,0,0,50,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
37533,19,5,7,5,3,15,5,2,0,0,40,40,Private,9th,Married-civ-spouse,Transport-moving,White,Male,United-States,0
43064,36,5,13,14,3,11,5,2,0,0,60,40,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
39878,27,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
20179,22,5,12,9,5,15,5,2,0,0,35,40,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,0
17595,52,1,12,9,3,1,5,2,0,0,40,40,?,HS-grad,Married-civ-spouse,?,White,Male,United-States,0
39699,37,2,12,9,5,2,3,1,0,0,40,40,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,0
37682,33,5,1,6,3,9,5,2,0,0,80,27,Private,10th,Married-civ-spouse,Other-service,White,Male,Mexico,0
632,49,3,1,6,6,9,3,1,0,0,40,40,Local-gov,10th,Separated,Other-service,Black,Female,United-States,0
45891,44,5,12,9,5,13,5,1,10520,0,50,40,Private,HS-grad,Never-married,Sales,White,Female,United-States,1
25170,19,5,16,10,5,9,5,2,0,0,20,40,Private,Some-college,Never-married,Other-service,White,Male,United-States,0
39115,18,5,2,7,5,7,5,2,0,0,20,40,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,0
48085,39,5,5,3,3,8,5,2,0,0,40,40,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
15272,51,5,16,10,3,2,5,2,15024,0,40,40,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
27244,28,5,16,10,5,13,3,2,0,0,40,40,Private,Some-college,Never-married,Sales,Black,Male,United-States,0
30219,45,1,12,9,1,1,5,1,0,0,40,40,?,HS-grad,Divorced,?,White,Female,United-States,0
43682,34,6,10,13,3,5,5,2,0,0,50,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
24033,30,7,9,11,3,6,5,2,0,0,60,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
44898,43,3,13,14,1,11,5,1,0,0,65,40,Local-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,0
17666,57,7,16,10,3,13,5,2,99999,0,45,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,1
19460,55,5,12,9,3,7,5,2,0,1887,40,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,1
20576,38,5,16,10,3,4,5,2,0,0,45,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,0
33615,40,5,1,6,1,4,5,2,0,0,40,40,Private,10th,Divorced,Craft-repair,White,Male,United-States,0
35203,46,3,13,14,1,5,5,2,0,0,50,40,Local-gov,Masters,Divorced,Exec-managerial,White,Male,United-States,1
48431,25,5,16,10,5,5,5,1,0,0,40,40,Private,Some-college,Never-married,Exec-managerial,White,Female,United-States,0
